Emp ID,Name Prefix,First Name,,Last Name,Gender,E Mail,Father's Name,Mother's Name,,Date of Birth,Age in Yrs.,Date of Joining,Year of Joining,Age in Company (Years),Salary,Salary% Hike,Phone No. ,Place Name,County,City,State,User Name,Password
288820,Mr.,Eric,,Mccullough,M,eric.mccullough@gmail.com,Nathan Mccullough,Delia Mccullough,,10/17/1965,51.81,3/20/1997,1997,20.37,151530,30%,216-663-9379,Lafayette,Allen,Lafayette,OH,enmccullough,5j<Md4:9S
138351,Mr.,Nestor,,Carney,M,nestor.carney@gmail.com,Walker Carney,Ava Carney,,06-05-1975,42.18,12-04-1996,1996,20.66,77526,1%,314-545-0008,Warsaw,Benton,Warsaw,MO,njcarney,szc11>yW\VkBn
130501,Drs.,Mitzi,,Mueller,F,mitzi.mueller@hotmail.com,Blair Mueller,Whitney Mueller,,03-03-1967,50.44,04-10-2010,2010,7.3,91870,11%,302-207-3101,Rockland,New Castle,Rockland,DE,mpmueller,b$!]:5s]4d?khH
587373,Drs.,Lillian,,Atkinson,F,lillian.atkinson@aol.com,Mario Atkinson,Keisha Atkinson,,2/25/1993,24.44,12/26/2016,2016,0.59,181837,24%,209-957-4797,Clipper Mills,Butte,Clipper Mills,CA,ljatkinson,N8Bq[8Vf
750124,Mr.,Barry,,Garner,M,barry.garner@gmail.com,Bryan Garner,Corrine Garner,,12/21/1979,37.63,1/26/2014,2014,3.5,182944,12%,479-955-4801,Donaldson,Hot Spring,Donaldson,AR,bagarner,2|j[]f|pTTZY7
495105,Mrs.,Coleen,,Morris,F,coleen.morris@gmail.com,Hal Morris,Deann Morris,,11/16/1995,21.71,02-02-2017,2017,0.48,76605,13%,215-600-1535,Holmes,Delaware,Holmes,PA,cvmorris,Maib-92;G
282678,Hon.,Marci,,Alvarado,F,marci.alvarado@gmail.com,Felix Alvarado,Ronda Alvarado,,5/31/1966,51.19,09-02-2007,2007,9.91,174673,11%,803-237-9797,Bowling Green,York,Bowling Green,SC,moalvarado,S2i0hVZ25hN;<
241302,Mr.,Monty,,Lancaster,M,monty.lancaster@walmart.com,Johnie Lancaster,Elise Lancaster,,3/18/1960,57.4,08-07-1985,1985,31.99,53313,15%,236-489-0926,Sedley,Southampton,Sedley,VA,mrlancaster,j7?pg#Oh.8q
790290,Mr.,Norris,,Adams,M,norris.adams@yahoo.com,Parker Adams,Socorro Adams,,10/21/1993,23.78,04-08-2016,2016,1.3,88865,16%,215-214-5440,Georgetown,Beaver,Georgetown,PA,nradams,r#h:F+Q\pd
924304,Mrs.,Elvira,,Byrd,F,elvira.byrd@gmail.com,Wilford Byrd,Nadia Byrd,,02-07-1990,27.49,4/19/2011,2011,6.28,77787,18%,270-690-8211,Louisville,Jefferson,Louisville,KY,edbyrd,x[ZUnmeGuEH*
234880,Mr.,Keven,,Logan,M,keven.logan@gmail.com,Douglas Logan,Felicia Logan,,02-11-1989,28.48,05-10-2012,2012,5.22,94291,24%,215-821-6108,Philadelphia,Montgomery,Philadelphia,PA,kelogan,t[Zw</>u
443072,Mr.,Rosendo,,Rasmussen,M,rosendo.rasmussen@earthlink.net,Gregg Rasmussen,Lesley Rasmussen,,10/26/1978,38.78,4/29/2001,2001,16.26,84964,30%,209-570-8160,Ripley,Ripley,Ripley,CA,rrrasmussen,T[k8E-01
232070,Mrs.,Carly,,Leach,F,carly.leach@cox.net,Mary Leach,Sondra Leach,,01-03-1971,46.6,12/20/2013,2013,3.61,182390,3%,231-419-8211,Oakland,Oakland,Oakland,MI,crleach,Q>R3JPD}\stAF
902132,Mrs.,Colleen,,Bray,F,colleen.bray@hotmail.com,Terrell Bray,Erma Bray,,04-07-1982,35.33,7/29/2014,2014,3,71784,26%,239-748-0076,Jacksonville,Duval,Jacksonville,FL,cnbray,DPNL^?_dNw
280781,Mrs.,Ollie,,William,F,ollie.william@verizon.net,Bennie William,Debora William,,10/19/1979,37.8,9/14/2007,2007,9.88,128589,1%,210-447-5194,Gillett,Karnes,Gillett,TX,ogwilliam,Dcb~:Uo96q
589440,Prof.,Hilario,,Vang,M,hilario.vang@gmail.com,Sergio Vang,Latisha Vang,,06-06-1978,39.17,04-12-2011,2011,6.3,133205,9%,212-345-2791,Ridge,Suffolk,Ridge,NY,hbvang,lCqs|nMPMy8lPJ
940754,Ms.,Nadine,,Blanchard,F,nadine.blanchard@exxonmobil.com,Vernon Blanchard,Concetta Blanchard,,3/14/1978,39.4,10/29/2001,2001,15.76,104269,3%,209-571-2529,Los Molinos,Tehama,Los Molinos,CA,nxblanchard,rFaX>{9d.A+j_h
888277,Prof.,Wm,,Carroll,M,wm.carroll@gmail.com,Patrick Carroll,Shawna Carroll,,5/16/1987,30.22,1/17/2017,2017,0.53,146342,11%,212-333-9668,Unionville,Orange,Unionville,NY,wccarroll,Kj@}[v<]4_/yn
430202,Ms.,Minnie,,Mckee,F,minnie.mckee@gmail.com,Rickey Mckee,Elnora Mckee,,8/26/1995,21.94,9/23/2016,2016,0.84,104332,9%,216-831-2721,Swanton,Fulton,Swanton,OH,mbmckee,e/EKgLY/mY
928723,Mrs.,Angela,,Compton,F,angela.compton@gmail.com,Terry Compton,Ava Compton,,1/21/1967,50.55,12-01-2008,2008,8.66,127733,11%,802-785-3606,Middletown Springs,Rutland,Middletown Springs,VT,amcompton,jjnQQt9DZi
449164,Drs.,Lillian,,Gill,F,lillian.gill@gmail.com,Son Gill,Heather Gill,,7/28/1970,47.03,04-09-2000,2000,17.31,75411,24%,505-396-0307,Claunch,Socorro,Claunch,NM,lhgill,E1^iR6&Y}51;c
117603,Mr.,Bob,,Weiss,M,bob.weiss@hotmail.com,Vernon Weiss,Dorothy Weiss,,10/26/1991,25.77,12/23/2012,2012,4.6,88733,2%,212-927-2029,North Collins,Erie,North Collins,NY,bwweiss,7Z3pv~48p>
811884,Mr.,Edwin,,Perez,M,edwin.perez@gmail.com,Alton Perez,Alison Perez,,2/27/1992,25.43,06-11-2014,2014,3.13,109695,9%,262-268-3289,Crivitz,Marinette,Crivitz,WI,eaperez,AUNjyd~w;144&>
463579,Mr.,Bernardo,,Langley,M,bernardo.langley@hotmail.com,Tanner Langley,Angel Langley,,10/21/1972,44.8,8/30/2007,2007,9.92,174027,3%,229-818-8713,Atlanta,Fulton,Atlanta,GA,bwlangley,xZU~V<.&^d8
915993,Prof.,William,,Morrison,M,william.morrison@gmail.com,Caleb Morrison,Sondra Morrison,,3/30/1967,50.36,10-02-2001,2001,15.83,109382,12%,405-559-1017,Longdale,Blaine,Longdale,OK,wkmorrison,J0LrzvJ#VtS
836259,Dr.,Vance,,Osborne,M,vance.osborne@shaw.ca,Brent Osborne,Sharlene Osborne,,11-09-1972,44.75,6/30/2001,2001,16.09,148267,29%,503-546-8875,Independence,Polk,Independence,OR,vaosborne,tPIA&tanN8t:X
520719,Prof.,Edmund,,Salas,M,edmund.salas@aol.com,Carlo Salas,Nicole Salas,,07-08-1959,58.1,8/16/1989,1989,27.97,126758,24%,217-682-7457,Hillsboro,Montgomery,Hillsboro,IL,eesalas,2uSg^~?^&
409341,Mrs.,Imogene,,Sanders,F,imogene.sanders@yahoo.com,Dudley Sanders,Roslyn Sanders,,06-03-1985,32.17,10/15/2012,2012,4.79,55845,26%,319-714-7958,Hayesville,Keokuk,Hayesville,IA,iosanders,bRxABKKH?d2:
528576,Mr.,Darin,,Callahan,M,darin.callahan@gmail.com,Jay Callahan,Ronda Callahan,,10/27/1992,24.77,4/14/2014,2014,3.29,64901,2%,406-263-9628,Avon,Powell,Avon,MT,dfcallahan,ft}IPjQ$t!y
315565,Mrs.,Loretta,,Sawyer,F,loretta.sawyer@hotmail.com,Terence Sawyer,Vickie Sawyer,,1/23/1996,21.53,03-07-2017,2017,0.39,78780,14%,270-277-4308,Nerinx,Marion,Nerinx,KY,lmsawyer,Xwm/0isr9T{f+
242740,Ms.,Olive,,Livingston,F,olive.livingston@charter.net,Wiley Livingston,Amanda Livingston,,02-09-1981,36.49,9/16/2002,2002,14.87,184008,20%,314-500-3453,Alba,Jasper,Alba,MO,ollivingston,u~f!bRIHwDQY1
763459,Mr.,Gino,,Mcconnell,M,gino.mcconnell@aol.com,Rich Mcconnell,Kimberly Mcconnell,,10-08-1975,41.83,5/23/2005,2005,12.19,57731,29%,803-885-7673,Coosawatchie,Jasper,Coosawatchie,SC,gamcconnell,jFqP&q/9%CJ/I
239010,Mr.,Fred,,Hayes,M,fred.hayes@yahoo.com,Armando Hayes,Harriet Hayes,,12/17/1979,37.64,3/30/2001,2001,16.34,58345,25%,228-610-8759,Pleasant Grove,Pleasant Grove,Pleasant Grove,MS,fehayes,FM&o*9hh4KoJ
865905,Mr.,Nelson,,Wilkins,M,nelson.wilkins@earthlink.net,Edwin Wilkins,Bertha Wilkins,,12-12-1961,55.66,2/23/2017,2017,0.42,141143,16%,479-735-4213,Fort Smith,Sebastian,Fort Smith,AR,nowilkins,Bvdbp_9uk
657908,Mrs.,Joyce,,Hooper,F,joyce.hooper@hotmail.com,Horace Hooper,Priscilla Hooper,,2/21/1980,37.46,7/14/2002,2002,15.05,68835,30%,270-280-4283,Murray,Calloway,Murray,KY,jkhooper,fi!IFMNi<9k
652723,Mrs.,Juliana,,Rowland,F,juliana.rowland@aol.com,Carson Rowland,Lisa Rowland,,04-07-1993,24.32,12-08-2016,2016,0.64,67506,20%,314-819-1491,Saint Louis,St. Louis,Saint Louis,MO,jwrowland,Z}N2lR.Mqm~y_M%
944699,Mr.,Norris,,Mack,M,norris.mack@yahoo.co.in,Cliff Mack,Mavis Mack,,9/18/1983,33.88,10/16/2009,2009,7.79,116248,24%,339-617-2666,Erving,Franklin,Erving,MA,nsmack,O9%PGE4VjZ[E
517283,Prof.,Tom,,Frye,M,tom.frye@gmail.com,Javier Frye,Willa Frye,,04-09-1976,41.33,3/18/2015,2015,2.36,65753,10%,225-574-3475,Deridder,Beauregard,Deridder,LA,tbfrye,u%XVyxtwE8u2C
176214,Mrs.,Josephine,,Pitts,F,josephine.pitts@hotmail.com,Santos Pitts,Rachael Pitts,,12/29/1972,44.61,8/30/2008,2008,8.92,40040,22%,216-702-5455,Reynoldsburg,Franklin,Reynoldsburg,OH,jgpitts,iZ9ikk~TAMRmvP
680485,Mr.,Les,,Brady,M,les.brady@gmail.com,Maynard Brady,Berta Brady,,07-06-1990,27.08,12/23/2016,2016,0.59,158773,12%,206-830-5542,Tacoma,Tacoma,Tacoma,WA,lwbrady,t7So}Zu-z
891142,Hon.,Jaime,,Avery,M,jaime.avery@aol.com,Dannie Avery,Corinne Avery,,03-07-1967,50.43,10/28/2005,2005,11.76,187800,0%,701-430-8105,Verona,LaMoure,Verona,ND,jmavery,1}DZ3eDCPX^
810984,Mrs.,Marissa,,Caldwell,F,marissa.caldwell@aol.com,Raymundo Caldwell,Greta Caldwell,,10-03-1979,37.84,10/25/2000,2000,16.77,135046,19%,229-266-9475,Atlanta,Fulton,Atlanta,GA,mlcaldwell,acZQ9B]TFF}2
896022,Mr.,Lavern,,Gardner,M,lavern.gardner@aol.com,Josiah Gardner,Lorie Gardner,,10/19/1971,45.81,2/27/1998,1998,19.43,140328,1%,219-973-4977,Richmond,Wayne,Richmond,IN,lxgardner,aRg<n9!GrVUkZ6
162773,Drs.,Evangeline,,Mejia,F,evangeline.mejia@gmail.com,Jacob Mejia,Gwendolyn Mejia,,09-06-1959,57.93,1/31/2010,2010,7.49,93417,28%,385-955-8462,Cedar City,Iron,Cedar City,UT,ekmejia,9<*iuMkVX0O
408036,Ms.,Brandy,,Carr,F,brandy.carr@btinternet.com,Silas Carr,Nadia Carr,,11/21/1976,40.71,9/21/2008,2008,8.85,197345,4%,701-618-4337,Watford City,McKenzie,Watford City,ND,bocarr,PVc!^1+enB3
591248,Mrs.,Molly,,Manning,F,molly.manning@hotmail.com,Marshall Manning,Elise Manning,,06-11-1962,55.17,6/30/2004,2004,13.08,65981,11%,316-214-2098,Russell Springs,Russell Springs,Russell Springs,KS,momanning,l$\j}u\^UuIY7
562393,Mr.,Gale,,Perez,M,gale.perez@rediffmail.com,Bradford Perez,Terri Perez,,12-02-1964,52.69,04-10-1994,1994,23.32,188811,23%,701-825-3358,Killdeer,Dunn,Killdeer,ND,grperez,qcLj0_C|0Pt
808843,Mr.,Merlin,,Yates,M,merlin.yates@yahoo.co.uk,Carlton Yates,Liz Yates,,01-01-1991,26.59,04-04-2012,2012,5.32,144104,5%,215-757-1383,Fawn Grove,York,Fawn Grove,PA,mzyates,5Vq4x<9LuCnxEA
645393,Prof.,Nelson,,Mooney,M,nelson.mooney@yahoo.com,Terry Mooney,Violet Mooney,,06-02-1967,50.19,07-01-1995,1995,22.09,136885,14%,314-674-3119,California,Moniteau,California,MO,nhmooney,KLhyrpN84.it
685818,Mr.,Jackson,,Bass,M,jackson.bass@gmail.com,Leonardo Bass,Natalia Bass,,3/14/1983,34.4,06-03-2013,2013,4.15,172555,11%,228-942-3725,Jackson,Hinds,Jackson,MS,jebass,0MrynZ>O$5DbcuS
747647,Ms.,Trisha,,Mueller,F,trisha.mueller@bp.com,Lance Mueller,Pat Mueller,,6/13/1975,42.15,9/28/2006,2006,10.84,133504,30%,212-514-3604,Niverville,Columbia,Niverville,NY,tumueller,9rC7U6_iaF@{k}x
846178,Ms.,Lilia,,Collins,F,lilia.collins@yahoo.com,Tommie Collins,Rosanne Collins,,06-07-1980,37.16,02-04-2004,2004,13.49,196782,1%,209-724-7936,Aromas,Monterey,Aromas,CA,licollins,6ms_xt/ct%Qzb
754091,Mrs.,Kimberly,,Cantu,F,kimberly.cantu@yahoo.com,Ronnie Cantu,Shari Cantu,,10-07-1976,40.83,10-04-2002,2002,14.82,198580,12%,308-517-8706,Kenesaw,Adams,Kenesaw,NE,krcantu,8ZfhIzDFSI+xi-
808727,Prof.,Luciano,,Jordan,M,luciano.jordan@aol.com,Carey Jordan,Aimee Jordan,,4/23/1994,23.28,03-12-2016,2016,1.38,168292,10%,212-601-9238,Geneseo,Livingston,Geneseo,NY,lbjordan,LFSbj6M.OP1[1W
143029,Mr.,Danny,,Robbins,M,danny.robbins@hotmail.com,Jonah Robbins,Barbra Robbins,,9/27/1963,53.87,2/13/1999,1999,18.47,123832,6%,219-323-1225,Bluffton,Wells,Bluffton,IN,dhrobbins,ZuMN9Sjq
923271,Mr.,Wilfredo,,Richards,M,wilfredo.richards@gmail.com,Enrique Richards,Marsha Richards,,12/13/1960,56.66,10/26/1985,1985,31.78,173178,16%,218-269-4257,Randall,Morrison,Randall,MN,wjrichards,k|Eg!dp4}L!w
621988,Ms.,Callie,,Snider,F,callie.snider@yahoo.com,Genaro Snider,Luz Snider,,12/18/1989,27.63,6/25/2012,2012,5.09,147243,27%,505-793-7860,Ocate,Mora,Ocate,NM,cysnider,94<ECS<@|ekH>>
240842,Mrs.,Rachelle,,Reed,F,rachelle.reed@yahoo.co.uk,Josiah Reed,Yesenia Reed,,11/27/1977,39.69,4/14/2010,2010,7.29,88748,3%,210-267-6023,El Paso,El Paso,El Paso,TX,rjreed,a~o$mqx1
517038,Ms.,Bobbi,,Olson,F,bobbi.olson@hotmail.com,Cruz Olson,Bernadine Olson,,11-03-1963,53.77,06-05-2017,2017,0.15,143127,8%,319-758-4226,Keystone,Benton,Keystone,IA,bmolson,b0CoEX?\X
456842,Mrs.,Kris,,Richards,F,kris.richards@aol.com,Newton Richards,Robert Richards,,2/24/1966,51.46,4/14/2011,2011,6.29,173303,7%,314-830-8975,Leeton,Johnson,Leeton,MO,ksrichards,H+Ibu?khYD
276700,Drs.,Marissa,,Meyer,F,marissa.meyer@rediffmail.com,Bruce Meyer,Summer Meyer,,7/13/1958,59.08,2/28/1995,1995,22.43,172845,11%,701-369-9836,Davenport,Cass,Davenport,ND,mjmeyer,8Bhk{4Bg
510431,Mr.,Jamar,,Reese,M,jamar.reese@hotmail.co.uk,Tod Reese,Eugenia Reese,,6/13/1965,52.16,3/26/1999,1999,18.35,134013,10%,405-738-3960,Texola,Beckham,Texola,OK,jzreese,RGL\OoeE?+>
451543,Ms.,Nelda,,Webster,F,nelda.webster@gmail.com,Josue Webster,Joy Webster,,1/16/1986,31.55,03-03-2016,2016,1.4,161123,2%,229-950-3117,Columbus,Muscogee,Columbus,GA,newebster,WrZHypJ.>
423508,Ms.,Carolina,,Bruce,F,carolina.bruce@aol.com,Charlie Bruce,Rosalie Bruce,,10-06-1971,45.84,4/22/2007,2007,10.27,177947,25%,201-569-3227,Newark,Essex,Newark,NJ,cfbruce,6r1ztN^9V
399486,Ms.,Terri,,Phelps,F,terri.phelps@microsoft.com,Agustin Phelps,Maryellen Phelps,,11/23/1975,41.71,12/16/1998,1998,18.63,183013,23%,231-941-6394,Copper City,Houghton,Copper City,MI,tkphelps,E39a$cMD
295933,Mr.,Nestor,,Rosales,M,nestor.rosales@aol.com,Lazaro Rosales,Sally Rosales,,04-05-1979,38.34,4/23/2010,2010,7.27,71204,29%,423-342-5433,Clarksville,Montgomery,Clarksville,TN,nlrosales,qmqqs<-kNvI
855670,Drs.,Adrian,,Robles,F,adrian.robles@gmail.com,Reid Robles,Mallory Robles,,06-08-1958,59.18,10/14/1982,1982,34.81,166464,4%,212-956-0905,Glen Spey,Sullivan,Glen Spey,NY,alrobles,YS*jn1ClERUn
151449,Hon.,Kyle,,Rios,M,kyle.rios@yahoo.co.uk,Brain Rios,Gloria Rios,,02-09-1993,24.48,11/28/2016,2016,0.66,111183,2%,303-875-0643,Pine,Jefferson,Pine,CO,kyrios,nW?*J>>U//K}
394700,Mr.,Domingo,,Wilkinson,M,domingo.wilkinson@outlook.com,Kendall Wilkinson,Maribel Wilkinson,,1/21/1985,32.54,03-12-2008,2008,9.38,95530,25%,262-227-1790,Milwaukee,Milwaukee,Milwaukee,WI,dywilkinson,1^netFI1}/s7Jcy
328740,Mr.,Leonardo,,Bird,M,leonardo.bird@bp.com,Damon Bird,Vivian Bird,,1/24/1974,43.54,5/26/1997,1997,20.19,116972,14%,228-228-5325,Macon,Noxubee,Macon,MS,ltbird,e:7JFAL]gmw3zm
924134,Dr.,Hubert,,Zimmerman,M,hubert.zimmerman@gmail.com,Wilson Zimmerman,Kelsey Zimmerman,,3/22/1980,37.38,10-07-2009,2009,7.81,79197,18%,270-258-3097,Rush,Boyd,Rush,KY,hpzimmerman,8V%:ss\-njA{
556518,Mr.,Kory,,Frank,M,kory.frank@yahoo.co.in,Arturo Frank,Diane Frank,,8/29/1987,29.93,9/28/2010,2010,6.84,102865,29%,205-760-7355,Leeds,Jefferson,Leeds,AL,kgfrank,CuUQ\7U4t_e!HX
237003,Ms.,Tami,,Hayes,F,tami.hayes@gmail.com,Harley Hayes,Ella Hayes,,12/18/1992,24.62,04-02-2016,2016,1.32,170836,24%,307-371-2781,Dayton,Sheridan,Dayton,WY,tzhayes,Ma}a$t~}mm}HeLC
518193,Drs.,Amanda,,Carr,F,amanda.carr@gmail.com,Everett Carr,Marcella Carr,,5/27/1973,44.2,11/27/2009,2009,7.67,100000,2%,210-872-1018,Agua Dulce,Nueces,Agua Dulce,TX,aycarr,FyJlDR]4
540019,Mr.,Stephen,,Bauer,M,stephen.bauer@sbcglobal.net,August Bauer,Jessica Bauer,,6/13/1990,27.14,8/30/2013,2013,3.91,183279,11%,201-262-7702,Jersey City,Hudson,Jersey City,NJ,sjbauer,4x4^ctqA~4
489463,Mr.,Johnie,,Carney,M,johnie.carney@yahoo.com,Herschel Carney,Alison Carney,,06-07-1991,26.16,6/20/2015,2015,2.11,151127,29%,236-562-1999,Stanardsville,Greene,Stanardsville,VA,jgcarney,jqJpw@i[st
763039,Ms.,Rebekah,,Hull,F,rebekah.hull@earthlink.net,Vincent Hull,Ida Hull,,1/25/1973,44.53,4/29/2017,2017,0.25,104526,3%,303-243-8627,Glen Haven,Larimer,Glen Haven,CO,rjhull,Zf3rjz\UV
854365,Ms.,Kelly,,Spence,F,kelly.spence@yahoo.co.uk,Loyd Spence,Kellie Spence,,03-12-1972,45.41,04-03-1997,1997,20.33,103499,9%,210-574-2395,Penwell,Ector,Penwell,TX,kgspence,newwzzOi6%Ok9R+
233110,Hon.,Tracie,,Estes,F,tracie.estes@hotmail.com,Branden Estes,Deloris Estes,,05-11-1982,35.24,4/17/2012,2012,5.28,159071,18%,201-900-5228,North Bergen,Hudson,North Bergen,NJ,tkestes,6/FU*}/.CyRw1;&
416483,Mr.,Bennett,,Le,M,bennett.le@gmail.com,Eric Le,Dixie Le,,08-08-1982,34.99,5/29/2004,2004,13.17,144885,27%,252-545-5705,Winston Salem,Forsyth,Winston Salem,NC,bhle,5^_%N_BIq|YXgB
629763,Hon.,Vernon,,Bass,M,vernon.bass@aol.com,David Bass,Alta Bass,,10-06-1962,54.85,3/18/2013,2013,4.36,79853,16%,215-737-1085,Hallstead,Susquehanna,Hallstead,PA,vvbass,MHr++F/_TjzDn%
755278,Mr.,Theron,,Sweet,M,theron.sweet@gmail.com,Irwin Sweet,Stefanie Sweet,,3/15/1995,22.39,6/14/2016,2016,1.12,187715,16%,209-659-1839,Orange,Orange,Orange,CA,tesweet,0L?N4x@vy1q/4HW
471560,Mr.,Ernie,,Holden,M,ernie.holden@yahoo.com,Keith Holden,Sherrie Holden,,11/28/1983,33.69,5/15/2013,2013,4.21,75839,15%,316-629-8682,Durham,Marion,Durham,KS,eyholden,m8^RYzxq
988676,Mr.,Shawn,,Rasmussen,M,shawn.rasmussen@gmail.com,Abdul Rasmussen,Jeannie Rasmussen,,12-04-1978,38.67,07-05-2013,2013,4.07,86337,19%,218-496-2108,Manhattan Beach,Manhattan Beach,Manhattan Beach,MN,scrasmussen,n@^3~5bzj2
606109,Mr.,Enrique,,Adams,M,enrique.adams@rediffmail.com,Terrence Adams,Kendra Adams,,12/14/1965,51.65,8/18/2001,2001,15.95,100224,16%,405-571-4413,Binger,Caddo,Binger,OK,emadams,D!YM^nPD8QN
414129,Mr.,Ernie,,Aguilar,M,ernie.aguilar@aol.com,Wyatt Aguilar,Virgie Aguilar,,08-08-1960,57.01,1/17/2001,2001,16.54,152421,10%,210-379-4233,Higgins,Lipscomb,Higgins,TX,ehaguilar,XYuSEU*^SNl$N
286890,Mrs.,Carolyn,,Donaldson,F,carolyn.donaldson@gmail.com,Ernie Donaldson,Jana Donaldson,,4/29/1960,57.28,03-01-2005,2005,12.42,144259,1%,231-530-3573,Eben Junction,Alger,Eben Junction,MI,csdonaldson,Mq6yrIN}k6
944811,Mrs.,Margie,,Deleon,F,margie.deleon@sbcglobal.net,Josh Deleon,Jessica Deleon,,4/13/1979,38.32,8/28/2005,2005,11.92,193461,8%,262-328-7339,Port Washington,Ozaukee,Port Washington,WI,msdeleon,A><**d4h5t^yY
975770,Mr.,Keven,,Collins,M,keven.collins@gmail.com,Dennis Collins,Frankie Collins,,07-12-1972,45.07,10-01-1995,1995,21.84,161705,22%,479-891-5368,Atkins,Pope,Atkins,AR,kfcollins,lr2_R?L^2
590955,Mr.,Bruce,,Colon,M,bruce.colon@microsoft.com,Dick Colon,Abby Colon,,05-02-1972,45.27,8/25/2010,2010,6.93,139425,14%,231-408-6959,Ida,Monroe,Ida,MI,bqcolon,xyg0b7hn;ab
565658,Mrs.,Kristen,,Lott,F,kristen.lott@msn.com,Eric Lott,Bobbi Lott,,07-06-1989,28.08,3/20/2011,2011,6.36,188910,15%,229-410-7907,Smyrna,Cobb,Smyrna,GA,kflott,jZ_YE0yIB!v[l.>
569664,Mr.,Howard,,Dodson,M,howard.dodson@gmail.com,Irving Dodson,Leonor Dodson,,2/25/1983,34.44,2/18/2007,2007,10.45,82516,18%,225-278-0032,Elmer,Rapides,Elmer,LA,hxdodson,e*Rz*6i.8V:]?
939970,Mr.,Merle,,Britt,M,merle.britt@aol.com,Scott Britt,Alfreda Britt,,11/14/1977,39.73,6/21/2009,2009,8.11,145515,28%,218-565-3209,Maple Plain,Hennepin,Maple Plain,MN,mrbritt,LkVH6<gqF#4!tb
848744,Dr.,Hector,,Bradley,M,hector.bradley@yahoo.com,Scottie Bradley,Hallie Bradley,,10-09-1988,28.82,01-05-2013,2013,4.56,155065,17%,215-446-9901,Easton,Northampton,Easton,PA,hdbradley,7EupW/Z-llT
452230,Mr.,Darnell,,Spencer,M,darnell.spencer@aol.com,Eloy Spencer,Randi Spencer,,9/13/1969,47.9,08-11-1999,1999,17.98,120778,17%,212-201-2194,New York City,New York,New York City,NY,ddspencer,agF8bvM:!iCs$&A
930129,Ms.,Janelle,,William,F,janelle.william@hotmail.com,Beau William,Janine William,,2/23/1971,46.46,10-11-2004,2004,12.8,70544,21%,907-713-8781,Atqasuk,North Slope,Atqasuk,AK,jzwilliam,Bxs@@&G3Sl.
909139,Ms.,Eula,,Atkinson,F,eula.atkinson@hotmail.com,Josef Atkinson,Juliana Atkinson,,05-06-1963,54.27,2/16/2012,2012,5.45,70531,29%,270-896-2990,Slemp,Perry,Slemp,KY,ehatkinson,C:F1B\m\I
678436,Hon.,Theresa,,Bender,F,theresa.bender@gmail.com,Daryl Bender,Sherry Bender,,2/27/1959,58.45,2/27/1982,1982,35.44,112711,23%,406-354-1359,Sonnette,Powder River,Sonnette,MT,tmbender,4.[C3qdoo%pV
196011,Ms.,Kimberley,,Jacobson,F,kimberley.jacobson@gmail.com,Julio Jacobson,Jeri Jacobson,,10-01-1989,27.84,10/20/2010,2010,6.78,129756,9%,314-694-4397,Excelsior Springs,Clay,Excelsior Springs,MO,kcjacobson,Uq8pE_s[\M;Q6@5
666886,Mrs.,Angelita,,Reyes,F,angelita.reyes@shaw.ca,Johnny Reyes,Susie Reyes,,6/16/1963,54.15,1/30/1987,1987,30.51,117868,24%,231-348-5787,West Bloomfield,Oakland,West Bloomfield,MI,ajreyes,8%zW%hUzI~sCDq
572348,Ms.,Selma,,Floyd,F,selma.floyd@hotmail.com,Jared Floyd,Marina Floyd,,9/30/1993,23.84,11/26/2015,2015,1.67,65787,5%,201-890-6290,Union City,Hudson,Union City,NJ,slfloyd,Y7.>7veD~
846144,Mrs.,Edna,,Paul,F,edna.paul@yahoo.com,Donnell Paul,Blanche Paul,,01-08-1960,57.59,8/22/1989,1989,27.95,75261,26%,202-884-0157,Washington,District of Columbia,Washington,DC,ebpaul,0;/}7C#o;aKr8
665326,Dr.,Dewayne,,Sheppard,M,dewayne.sheppard@gmail.com,Jasper Sheppard,June Sheppard,,11-12-1958,58.75,5/21/2003,2003,14.2,117143,28%,314-751-4025,Kansas City,Clay,Kansas City,MO,dnsheppard,YwdX;m@JA{>@-t
119399,Prof.,Gale,,Rodriquez,M,gale.rodriquez@ibm.com,Clement Rodriquez,Alma Rodriquez,,5/25/1961,56.21,5/23/1995,1995,22.2,90590,13%,218-967-8338,Easton,Faribault,Easton,MN,gcrodriquez,PU*MO&Syj
744539,Mrs.,Cora,,Blackburn,F,cora.blackburn@gmail.com,Orville Blackburn,Rosa Blackburn,,12/24/1963,53.63,11-07-2013,2013,3.72,62973,0%,303-881-1240,Colorado Springs,El Paso,Colorado Springs,CO,cjblackburn,6OHSp\Q$oz]!
518154,Drs.,Annmarie,,Roth,F,annmarie.roth@outlook.com,Doyle Roth,Courtney Roth,,10/16/1980,36.81,2/22/2006,2006,11.44,57649,14%,212-963-4986,Bronx,Bronx,Bronx,NY,adroth,nB.f2v~p
416872,Mr.,Owen,,Lopez,M,owen.lopez@hotmail.co.uk,Albert Lopez,Sarah Lopez,,11-10-1976,40.74,5/26/2017,2017,0.17,128144,4%,314-473-4852,Joplin,Jasper,Joplin,MO,oylopez,wF1dG|i~o~7Ii
